correction_count,coverage_ratio,hallucination_suspected,issues,manifest_artifact_count,manifest_hash_mismatches,manifest_missing_artifacts,manifest_raw_hash_mismatches,package_ok,paragraph_count,paragraph_max_chars,paragraph_median_chars,paragraph_min_chars,path,quality_flags,quality_score,quality_state,repetition_detected,segment_bad_rows,segment_count,segment_count_reported,segment_empty_text,segment_overlaps,segment_total_duration,transcript_chars,transcript_segment_char_ratio,transcript_segment_token_jaccard,transcript_words,video_id,warnings
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/r3VajKBFhbA,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,r3VajKBFhbA,
0,0.9992471769134254,False,,5,0,0,0,True,7,545,401,295,scripts/ingestion/corpus/r3iE2gDwIEk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,24,24,0,0,238.92,2855,1.0,1.0,456,r3iE2gDwIEk,
4,0.9667004015539813,True,,5,0,0,0,True,3,2247,506,54,scripts/ingestion/corpus/rKoXeKg0y1Q,"[""repetition_loop_detected: 'A Come World Peace Festival' (count=4)""]",0.45,needs_review,True,0,31,31,0,0,296.11,2811,1.0,1.0,494,rKoXeKg0y1Q,most_paragraphs_outside_300_500_chars
0,0.9769340254521096,False,,5,0,0,0,True,3,1296,1148,38,scripts/ingestion/corpus/rPfK6DcC1Vw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,48,48,0,0,233.36999999999995,2486,1.0,1.0,827,rPfK6DcC1Vw,most_paragraphs_outside_300_500_chars
10,0.975432525951557,False,,5,0,0,0,True,9,1108,551,361,scripts/ingestion/corpus/rRs__D_3mKY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,65,65,0,0,422.84999999999997,5791,1.0,1.0,929,rRs__D_3mKY,most_paragraphs_outside_300_500_chars
4,0.9370149087051203,True,,5,0,0,0,True,6,471,427.5,133,scripts/ingestion/corpus/rXkyO0fOOLE,"[""repetition_loop_detected: 'Shri Preethaji and Shri Krishnaji' (count=4)""]",0.45,needs_review,True,0,27,27,0,0,167.81,2307,1.0,1.0,338,rXkyO0fOOLE,
0,0.9573400250941028,False,,5,0,0,0,True,1,2639,2639,2639,scripts/ingestion/corpus/rY83MZu--ck,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,236.52999999999997,2639,1.0,1.0,476,rY83MZu--ck,most_paragraphs_outside_300_500_chars
0,0.998528484338869,False,,5,0,0,0,True,4,414,389.5,88,scripts/ingestion/corpus/r_l2RNcSPPA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,95.0,1287,1.0,1.0,226,r_l2RNcSPPA,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/rnp4upHkaqQ,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,rnp4upHkaqQ,
0,0.9097324763311038,False,,5,0,0,0,True,7,1462,497,353,scripts/ingestion/corpus/roc7MPff-C8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,47,47,0,0,418.9499999999999,4218,1.0,1.0,765,roc7MPff-C8,
0,0.9630622009569378,False,,5,0,0,0,True,4,517,417.5,300,scripts/ingestion/corpus/rux7GLCqLWQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,19,19,0,0,100.64,1658,1.0,1.0,315,rux7GLCqLWQ,
0,0.9995642701525055,True,,5,0,0,0,True,6,434,420.5,261,scripts/ingestion/corpus/rxz4w8fxXZ8,"[""repetition_loop_detected: 'It is possible for you' (count=4)""]",0.45,needs_review,True,0,25,25,0,0,229.4,2374,1.0,1.0,404,rxz4w8fxXZ8,
2,0.987505304351926,False,,5,0,0,0,True,20,451,387.0,357,scripts/ingestion/corpus/s-In3a1CAoI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,132,132,0,0,628.3199999999999,7915,1.0,1.0,1484,s-In3a1CAoI,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/s0p8jSaZOGc,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,s0p8jSaZOGc,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/s4cOjzTWGh8,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,s4cOjzTWGh8,
0,0.9964180230000629,False,,5,0,0,0,True,10,672,432.5,124,scripts/ingestion/corpus/s6B81c2uTGg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,72,72,0,0,475.68,4341,1.0,1.0,810,s6B81c2uTGg,
0,0.9565880789486637,False,,5,0,0,0,True,5,633,393,358,scripts/ingestion/corpus/sCCLfLa0gyw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,194.35,2176,1.0,1.0,417,sCCLfLa0gyw,
2,0.9523102870799138,False,,5,0,0,0,True,42,532,394.0,357,scripts/ingestion/corpus/sMgbjxyrgqw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,569,569,0,0,1597.9099999999999,17194,1.0,1.0,3155,sMgbjxyrgqw,
0,0.8914120107120582,False,,5,0,0,0,True,5,1491,948,108,scripts/ingestion/corpus/sO6_webPTdg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,57,57,0,0,242.98999999999992,4352,1.0,1.0,865,sO6_webPTdg,most_paragraphs_outside_300_500_chars
3,0.9674566860315665,False,,5,0,0,0,True,7,499,384,219,scripts/ingestion/corpus/sOv9ISMIRQ0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,45,45,0,0,188.18,2711,1.0,1.0,468,sOv9ISMIRQ0,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/sQkhrJ3C49w,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,sQkhrJ3C49w,
3,0.959289825924128,True,,5,0,0,0,True,6,714,446.0,371,scripts/ingestion/corpus/sZXuNv0L8YA,"[""repetition_loop_detected: 'ஏற்று ஏற்று ஏற்று ஏற்று ஏற்ற' (count=7)""]",0.45,needs_review,True,0,64,64,0,0,276.64000000000004,2927,1.0,1.0,769,sZXuNv0L8YA,
0,0.8205375669545919,True,,5,0,0,0,True,8,439,406.5,119,scripts/ingestion/corpus/sboLTO_FUY4,"[""repetition_loop_detected: 'the way we relate to' (count=4)""]",0.45,needs_review,True,0,41,41,0,0,170.04000000000008,2983,1.0,1.0,569,sboLTO_FUY4,
1,0.9725991189427313,False,,5,0,0,0,True,8,560,394.0,203,scripts/ingestion/corpus/smrj15-QOAI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,46,46,0,0,220.78,3164,1.0,1.0,542,smrj15-QOAI,
0,0.9237310656391178,False,,5,0,0,0,True,3,405,373,84,scripts/ingestion/corpus/stUPu1-W4bE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,14,14,0,0,69.52000000000001,866,1.0,1.0,131,stUPu1-W4bE,
5,0.8957907642010623,False,,5,0,0,0,True,2,405,288.5,172,scripts/ingestion/corpus/susUKIwVD34,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,7,7,0,0,43.83999999999999,579,1.0,1.0,114,susUKIwVD34,
0,0.9914847685296233,False,,5,0,0,0,True,4,434,406.0,110,scripts/ingestion/corpus/szJ7uDYHJ1Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,165.33999999999997,1362,1.0,1.0,248,szJ7uDYHJ1Y,
1,0.8893513701005897,False,,5,0,0,0,True,2,380,323.0,266,scripts/ingestion/corpus/tAFtaCF5a30,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,9,9,0,0,51.28,648,1.0,1.0,112,tAFtaCF5a30,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/tBKVwXEzl0c,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,tBKVwXEzl0c,
0,0.6398750045419859,False,,5,0,0,0,True,3,2058,2056,736,scripts/ingestion/corpus/tCWfCISvo5k,"[""low_speech_interval_coverage_estimate=0.640""]",0.5,needs_review,False,0,131,131,0,0,880.4999999999997,4854,1.0,1.0,1033,tCWfCISvo5k,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/tDcy09esbe8,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,tDcy09esbe8,
1,1.0,False,,5,0,0,0,True,2,437,324.5,212,scripts/ingestion/corpus/tGvaofifDzI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,6,6,0,0,39.67,651,1.0,1.0,123,tGvaofifDzI,
7,0.9404805914972273,False,,5,0,0,0,True,4,382,365.5,334,scripts/ingestion/corpus/tLNsDEp-JcA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,27,27,0,0,127.19999999999999,1453,1.0,1.0,246,tLNsDEp-JcA,
0,0.7272135416666666,False,,5,0,0,0,True,1,533,533,533,scripts/ingestion/corpus/tMaJzikpfeY,"[""low_speech_interval_coverage_estimate=0.727""]",0.5,needs_review,False,0,7,7,0,0,33.51,533,1.0,1.0,90,tMaJzikpfeY,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,1,473,473,473,scripts/ingestion/corpus/tOi1Ho5Kwhk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,7,7,0,0,90.01,473,1.0,1.0,81,tOi1Ho5Kwhk,
7,0.9739141608840914,False,,5,0,0,0,True,2,2082,1392.5,703,scripts/ingestion/corpus/tegTDWT3SDc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,37,37,0,0,227.37,2787,1.0,1.0,503,tegTDWT3SDc,most_paragraphs_outside_300_500_chars
12,0.8927585104218146,True,,5,0,0,0,True,1,203,203,203,scripts/ingestion/corpus/tix59qHbyrI,"[""repetition_loop_detected: 'Ham se sohameekam Ham se' (count=6)""]",0.45,needs_review,True,0,12,12,0,0,307.1,203,1.0,1.0,36,tix59qHbyrI,most_paragraphs_outside_300_500_chars
0,0.7723537941034316,False,,5,0,0,0,True,1,277,277,277,scripts/ingestion/corpus/tl2Ek-QakME,"[""low_speech_interval_coverage_estimate=0.772""]",0.5,needs_review,False,0,8,8,0,0,31.96,277,1.0,1.0,44,tl2Ek-QakME,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,3,372,368,134,scripts/ingestion/corpus/tl31QISheOc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,65.29,878,1.0,1.0,158,tl31QISheOc,
0,0.9680620413609072,False,,5,0,0,0,True,1,1254,1254,1254,scripts/ingestion/corpus/txmjnRTgB4Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,14,14,0,0,116.09,1254,1.0,1.0,227,txmjnRTgB4Y,most_paragraphs_outside_300_500_chars
0,0.9393687175875538,False,,5,0,0,0,True,3,761,588,543,scripts/ingestion/corpus/u3xrPJu51SM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,146.72000000000003,1896,1.0,1.0,355,u3xrPJu51SM,most_paragraphs_outside_300_500_chars
0,0.7723993558776167,False,,5,0,0,0,True,1,2880,2880,2880,scripts/ingestion/corpus/u5JpxwG34bE,"[""low_speech_interval_coverage_estimate=0.772""]",0.5,needs_review,False,0,65,65,0,0,239.82999999999996,2880,1.0,1.0,540,u5JpxwG34bE,most_paragraphs_outside_300_500_chars
0,0.9570424262241478,False,,5,0,0,0,True,3,1137,1113,33,scripts/ingestion/corpus/uA7E_SUdtM8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,30,30,0,0,234.15,2287,1.0,1.0,405,uA7E_SUdtM8,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,13,846,461,356,scripts/ingestion/corpus/uAPvGyjkrB8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,86,86,0,0,540.5,6500,1.0,1.0,1244,uAPvGyjkrB8,
1,0.9191363819230253,False,,5,0,0,0,True,2,382,377.5,373,scripts/ingestion/corpus/uGosHULQQk0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,12,12,0,0,68.53999999999999,757,1.0,1.0,136,uGosHULQQk0,
0,0.7976045247865142,False,,5,0,0,0,True,6,467,393.0,272,scripts/ingestion/corpus/uIknA-azXKQ,"[""low_speech_interval_coverage_estimate=0.798""]",0.5,needs_review,False,0,43,43,0,0,143.83999999999997,2311,1.0,1.0,408,uIknA-azXKQ,
0,0.9131795356960921,False,,5,0,0,0,True,4,1826,897.5,394,scripts/ingestion/corpus/uNkgwv4dqEs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,46,46,0,0,250.96000000000004,4021,1.0,1.0,717,uNkgwv4dqEs,most_paragraphs_outside_300_500_chars
0,0.9891835310537336,False,,5,0,0,0,True,3,470,382,261,scripts/ingestion/corpus/uPm6kDwrjSY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,311.85,1117,1.0,1.0,200,uPm6kDwrjSY,
0,0.9784431137724551,False,,5,0,0,0,True,1,834,834,834,scripts/ingestion/corpus/uSAO5p0GIU8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,9,9,0,0,65.36,834,1.0,1.0,141,uSAO5p0GIU8,most_paragraphs_outside_300_500_chars
2,0.9887249890462976,False,,5,0,0,0,True,11,441,373,253,scripts/ingestion/corpus/uZg9XnRub7w,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,79,79,0,0,338.49,4139,1.0,1.0,732,uZg9XnRub7w,
2,0.9815482502651113,False,,5,0,0,0,True,4,406,377.0,109,scripts/ingestion/corpus/umD1vXG7WIA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,15,15,0,0,92.55999999999999,1275,1.0,1.0,214,umD1vXG7WIA,
2,0.5855485876019757,False,,5,0,0,0,True,8,451,394.0,188,scripts/ingestion/corpus/utRatnFr-S8,"[""low_speech_interval_coverage_estimate=0.586""]",0.5,needs_review,False,0,64,64,0,0,211.02,3000,1.0,1.0,547,utRatnFr-S8,
0,0.9990121017535194,False,,5,0,0,0,True,3,461,379,237,scripts/ingestion/corpus/uvhEf3ToMHI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,17,17,0,0,80.9,1081,1.0,1.0,182,uvhEf3ToMHI,
0,0.9033437826541274,False,,5,0,0,0,True,1,410,410,410,scripts/ingestion/corpus/uz81-q_o5LI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,8,8,0,0,34.58,410,1.0,1.0,78,uz81-q_o5LI,
0,0.9893876927775231,False,,5,0,0,0,True,4,495,386.5,111,scripts/ingestion/corpus/v55cSB0foxM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,22,22,0,0,129.58999999999997,1385,1.0,1.0,243,v55cSB0foxM,
0,0.9508122586704698,False,,5,0,0,0,True,5,1166,646,127,scripts/ingestion/corpus/v58RteTeBlE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,36,36,0,0,273.33,3170,1.0,1.0,600,v58RteTeBlE,most_paragraphs_outside_300_500_chars
0,0.9514790286975718,False,,5,0,0,0,True,5,444,434,414,scripts/ingestion/corpus/vGWM3R_ihxI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,33,33,0,0,215.51000000000002,2163,1.0,1.0,375,vGWM3R_ihxI,
1,1.0,False,,5,0,0,0,True,8,612,411.5,371,scripts/ingestion/corpus/vIUY446FVPw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,64,64,0,0,378.26,3532,1.0,1.0,652,vIUY446FVPw,
30,0.2844940294604723,True,,5,0,0,0,True,2,518,307.0,96,scripts/ingestion/corpus/vLCsNfcbWqs,"[""low_speech_interval_coverage_estimate=0.284"", ""repetition_loop_detected: 'Hamsa sohameekam, Hamsa sohameekam, Hamsa' (count=9)""]",0.45,needs_review,True,0,6,6,0,0,97.91999999999996,616,1.0,1.0,110,vLCsNfcbWqs,most_paragraphs_outside_300_500_chars
0,0.9544331323514876,False,,5,0,0,0,True,3,557,406,405,scripts/ingestion/corpus/vNj7OSHos1I,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,19,19,0,0,96.56,1372,1.0,1.0,247,vNj7OSHos1I,
8,0.9990803993694167,False,,5,0,0,0,True,1,2389,2389,2389,scripts/ingestion/corpus/vZGe4g66rw4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,31,31,0,0,228.15,2389,1.0,1.0,405,vZGe4g66rw4,most_paragraphs_outside_300_500_chars
0,0.9709734035371944,False,,5,0,0,0,True,4,457,403.5,190,scripts/ingestion/corpus/vch9C_hNjGs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,17,17,0,0,143.83999999999997,1460,1.0,1.0,253,vch9C_hNjGs,
0,0.9591738029531425,False,,5,0,0,0,True,9,490,381,170,scripts/ingestion/corpus/vcvE5YpOjL4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,52,52,0,0,337.14000000000004,3452,1.0,1.0,648,vcvE5YpOjL4,
0,1.0,False,,5,0,0,0,True,1,274,274,274,scripts/ingestion/corpus/ve_KEcn9Ues,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,4,4,0,0,37.14,274,1.0,1.0,52,ve_KEcn9Ues,most_paragraphs_outside_300_500_chars
0,0.8634597594819611,False,,5,0,0,0,True,2,447,303.5,160,scripts/ingestion/corpus/vhLVeSDWB5M,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,46.669999999999995,609,1.0,1.0,101,vhLVeSDWB5M,
0,0.8342722226824619,False,,5,0,0,0,True,6,475,408.0,366,scripts/ingestion/corpus/vjEsXpEtpH4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,55,55,0,0,201.40999999999994,2465,1.0,1.0,441,vjEsXpEtpH4,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/vmm8-Vqr8GQ,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,vmm8-Vqr8GQ,
0,1.0,False,,5,0,0,0,True,4,428,377.5,225,scripts/ingestion/corpus/vrXmfCUvigs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,44,44,0,0,134.27,1414,1.0,1.0,283,vrXmfCUvigs,
1,1.0,False,,5,0,0,0,True,7,472,382,46,scripts/ingestion/corpus/vy09aBxslx0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,30,30,0,0,220.83,2472,1.0,1.0,432,vy09aBxslx0,
1,0.7567147816553994,False,,5,0,0,0,True,2,665,450.5,236,scripts/ingestion/corpus/w1U9nHF3H5o,"[""low_speech_interval_coverage_estimate=0.757""]",0.5,needs_review,False,0,22,22,0,0,82.83000000000001,903,1.0,1.0,154,w1U9nHF3H5o,most_paragraphs_outside_300_500_chars
0,0.7974031626287539,False,,5,0,0,0,True,3,464,401,377,scripts/ingestion/corpus/w1gF90_cBl4,"[""low_speech_interval_coverage_estimate=0.797""]",0.5,needs_review,False,0,19,19,0,0,109.93000000000002,1246,1.0,1.0,226,w1gF90_cBl4,
1,0.9751724137931035,False,,5,0,0,0,True,8,529,381.5,317,scripts/ingestion/corpus/w2qbJB6ie9Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,35,35,0,0,233.31,3162,1.0,1.0,592,w2qbJB6ie9Y,
6,0.9326428158895171,False,,5,0,0,0,True,34,493,389.0,241,scripts/ingestion/corpus/wDaE92bNRNw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,267,267,0,0,1469.5,13452,1.0,1.0,2380,wDaE92bNRNw,
0,0.9270082226438965,False,,5,0,0,0,True,4,665,479.5,392,scripts/ingestion/corpus/wKYEvQZ03Po,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,146.56000000000003,2022,1.0,1.0,350,wKYEvQZ03Po,
0,0.9292414355628059,False,,5,0,0,0,True,2,368,266.0,164,scripts/ingestion/corpus/wZ9FcYgjbPM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,5,5,0,0,45.57,534,1.0,1.0,80,wZ9FcYgjbPM,
0,0.927448609431681,False,,5,0,0,0,True,5,467,368,120,scripts/ingestion/corpus/wjgYeizZwN8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,42,42,0,0,138.06000000000003,1697,1.0,1.0,315,wjgYeizZwN8,
0,0.8680843706777319,False,,5,0,0,0,True,2,383,368.0,353,scripts/ingestion/corpus/wzb6s4oJX1Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,50.210000000000015,738,1.0,1.0,131,wzb6s4oJX1Y,
26,0.990070864264994,True,,5,0,0,0,True,63,623,397,255,scripts/ingestion/corpus/x-mTRlE0TC4,"[""repetition_loop_detected: 'if we don't feel one' (count=4)""]",0.45,needs_review,True,0,653,653,0,0,1703.1100000000001,26226,1.0,1.0,4769,x-mTRlE0TC4,
0,1.0,False,,5,0,0,0,True,2,383,367.5,352,scripts/ingestion/corpus/x1KyU5MVHu4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,12,12,0,0,69.31,737,1.0,1.0,126,x1KyU5MVHu4,
0,1.0,False,,5,0,0,0,True,2,522,353.0,184,scripts/ingestion/corpus/x1Neqc9ytqE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,8,8,0,0,43.31,708,1.0,1.0,134,x1Neqc9ytqE,most_paragraphs_outside_300_500_chars
1,0.998543335761107,False,,5,0,0,0,True,3,392,375,317,scripts/ingestion/corpus/xFQSF6GzQXQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,16,16,0,0,82.25999999999999,1088,1.0,1.0,183,xFQSF6GzQXQ,
0,1.0,False,,5,0,0,0,True,1,135,135,135,scripts/ingestion/corpus/xFyfHBkyQgA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,2,2,0,0,26.66,135,1.0,1.0,24,xFyfHBkyQgA,most_paragraphs_outside_300_500_chars
0,0.9930928626247122,False,,5,0,0,0,True,1,343,343,343,scripts/ingestion/corpus/xNzBwpLBtSs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,4,4,0,0,25.88,343,1.0,1.0,52,xNzBwpLBtSs,
2,0.963868455214193,False,,5,0,0,0,True,3,371,358,260,scripts/ingestion/corpus/xTVHvMHakow,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,16,16,0,0,89.1,993,1.0,1.0,179,xTVHvMHakow,
3,0.8945774007876401,False,,5,0,0,0,True,1,2064,2064,2064,scripts/ingestion/corpus/xUO_WoOlWmI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,30,30,0,0,118.12,2064,1.0,1.0,397,xUO_WoOlWmI,most_paragraphs_outside_300_500_chars
0,0.9942296098527259,True,,5,0,0,0,True,6,427,379.5,253,scripts/ingestion/corpus/xnfQDhWWMkU,"[""repetition_loop_detected: 'This enlightened state of stillness' (count=5)""]",0.45,needs_review,True,0,32,32,0,0,230.88,2205,1.0,1.0,381,xnfQDhWWMkU,
0,0.9061681352703024,False,,5,0,0,0,True,2,444,391.5,339,scripts/ingestion/corpus/xsJwbk_N-RE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,76.1,785,1.0,1.0,138,xsJwbk_N-RE,
0,0.9919211059832718,True,,5,0,0,0,True,31,459,383,357,scripts/ingestion/corpus/y-C_8_p_F5w,"[""repetition_loop_detected: 'Inhaling Uthanasana. Exhaling Uthkatasana. Inhaling' (count=5)""]",0.45,needs_review,True,0,319,319,0,0,1947.2800000000002,12092,1.0,1.0,2077,y-C_8_p_F5w,
0,0.9403696640751061,False,,5,0,0,0,True,9,484,395,287,scripts/ingestion/corpus/y2ZgKdt4Cj0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,89,89,0,0,256.41999999999996,3597,1.0,1.0,730,y2ZgKdt4Cj0,
0,0.9518311797538037,False,,5,0,0,0,True,3,1468,1336,486,scripts/ingestion/corpus/y4ZR5U8VuQY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,37,37,0,0,248.97999999999996,3294,1.0,1.0,595,y4ZR5U8VuQY,most_paragraphs_outside_300_500_chars
1,0.99935504675911,False,,5,0,0,0,True,2,431,396.0,361,scripts/ingestion/corpus/y9iL10DPhzI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,18,18,0,0,61.980000000000004,794,1.0,1.0,125,y9iL10DPhzI,
0,0.9288905112026558,False,,5,0,0,0,True,5,1244,799,369,scripts/ingestion/corpus/yDTGeNo-w0c,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,45,45,0,0,534.3999999999999,3907,1.0,1.0,679,yDTGeNo-w0c,most_paragraphs_outside_300_500_chars
0,0.9983616692426583,False,,5,0,0,0,True,7,469,418,129,scripts/ingestion/corpus/yJoWk10CSjg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,45,45,0,0,322.96999999999997,2637,1.0,1.0,481,yJoWk10CSjg,
0,0.9484172982612573,True,,5,0,0,0,True,7,485,393,233,scripts/ingestion/corpus/yc-Qs4eiZ2U,"[""repetition_loop_detected: 'is a part of our' (count=4)""]",0.45,needs_review,True,0,40,40,0,0,212.73000000000002,2701,1.0,1.0,465,yc-Qs4eiZ2U,
3,0.9913052587471192,False,,5,0,0,0,True,7,458,394,362,scripts/ingestion/corpus/z0iCoqwZE_U,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,58,58,0,0,283.89,2837,1.0,1.0,523,z0iCoqwZE_U,
0,0.9584655983478029,False,,5,0,0,0,True,7,422,369,300,scripts/ingestion/corpus/z3fSeC_oG-s,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,250.61000000000004,2630,1.0,1.0,475,z3fSeC_oG-s,
1,1.0,False,,5,0,0,0,True,1,222,222,222,scripts/ingestion/corpus/zCnqQBfyXa4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,6,6,0,0,30.1,222,1.0,1.0,38,zCnqQBfyXa4,most_paragraphs_outside_300_500_chars
0,0.9004460303300623,False,,5,0,0,0,True,2,356,303.5,251,scripts/ingestion/corpus/zDOS3wCWea8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,50.46999999999999,609,1.0,1.0,111,zDOS3wCWea8,
0,0.9950877192982456,False,,5,0,0,0,True,1,362,362,362,scripts/ingestion/corpus/zFOxZ2oo8-U,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,5,5,0,0,28.36,362,1.0,1.0,60,zFOxZ2oo8-U,
1,0.997186620819006,False,,5,0,0,0,True,2,455,424.5,394,scripts/ingestion/corpus/zGOKGrTNlk4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,14,14,0,0,63.8,851,1.0,1.0,159,zGOKGrTNlk4,
0,0.964628099173554,False,,5,0,0,0,True,6,1371,500.5,122,scripts/ingestion/corpus/zGhlBQ8iWl4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,40,40,0,0,379.3400000000001,3582,1.0,1.0,642,zGhlBQ8iWl4,most_paragraphs_outside_300_500_chars
0,0.30875236927193656,False,,5,0,0,0,True,6,423,383.0,359,scripts/ingestion/corpus/zO8tQkjCpyc,"[""low_speech_interval_coverage_estimate=0.309""]",0.5,needs_review,False,0,35,35,0,0,276.9199999999999,2313,1.0,1.0,410,zO8tQkjCpyc,
10,0.9791293742746425,True,,5,0,0,0,True,2,1208,812.0,416,scripts/ingestion/corpus/zPrI0q34qw8,"[""repetition_loop_detected: 'Shantir Bhavatu, Shantir Bhavatu, Shantir' (count=10)""]",0.45,needs_review,True,0,17,17,0,0,497.76000000000005,1626,1.0,1.0,244,zPrI0q34qw8,
